filepath,label,car_damage_pct,human_damage_pct
acc6(front)_frames/frame_00177.jpg,accident_sure,100.0,100.0
acc7(sideways_close)_frames/frame_00109.jpg,accident_sure,100.0,100.0
acc8(side)_frames/frame_00139.jpg,no_accident,0.0,0.0
acc9(side)_frames/frame_00128.jpg,accident_sure,100.0,100.0
acc1(sideways)_frames/frame_00023.jpg,no_accident,0.0,0.0
acc6(sideways_close)_frames/frame_00328.jpg,accident_sure,100.0,100.0
acc8(side_closer)_frames/frame_00594.jpg,accident_sure,100.0,100.0
acc6(front)_frames/frame_00068.jpg,accident_sure,100.0,100.0
acc6(sideways)_frames/frame_00179.jpg,accident_sure,100.0,100.0
acc5(side 2)_frames/frame_00030.jpg,accident_sure,100.0,100.0
"acc1(front,up)_frames/frame_00000.jpg",no_accident,0.0,0.0
acc8(side_closer)_frames/frame_00514.jpg,accident_sure,100.0,100.0
acc5(side 2)_frames/frame_00035.jpg,accident_sure,100.0,100.0
acc7(sideways)_frames/frame_00247.jpg,accident_sure,100.0,100.0
acc7(sideways_close)_frames/frame_00060.jpg,no_accident,0.0,0.0
acc4(front)_frames/frame_00161.jpg,accident_sure,100.0,100.0
acc9(side2)_frames/frame_00093.jpg,accident_sure,100.0,100.0
acc8(side)_frames/frame_00206.jpg,accident_sure,100.0,100.0
acc6(above)_frames/frame_00033.jpg,accident_start,42.25,42.25
acc4(front)_frames/frame_00257.jpg,accident_sure,100.0,100.0
acc5(side_close)frames/frame_00153.jpg,accident_sure,100.0,100.0
acc6(sideways 2)_frames/frame_00162.jpg,accident_sure,100.0,100.0
acc2(sideways 3)_frames/frame_00034.jpg,accident_start,25.0,25.0
acc4(above)_frames/frame_00131.jpg,accident_sure,100.0,100.0
acc8(side_closer_behind)_frames/frame_00826.jpg,accident_sure,100.0,100.0
acc5(side_close)frames/frame_00111.jpg,accident_sure,100.0,100.0
acc8(side)_frames/frame_00377.jpg,accident_sure,100.0,100.0
acc5(above)_frames/frame_00080.jpg,accident_sure,100.0,100.0
acc6(sideways)_frames/frame_00156.jpg,accident_sure,100.0,100.0
acc9(front)_frames/frame_00189.jpg,accident_sure,100.0,100.0
acc7(sideways_close)_frames/frame_00045.jpg,no_accident,0.0,0.0
acc6(sideways 2)_frames/frame_00060.jpg,accident_start,10.0,10.0
acc4(above)_frames/frame_00005.jpg,no_accident,0.0,0.0
acc6(sideways_close)_frames/frame_00200.jpg,no_accident,0.0,0.0
acc8(side)_frames/frame_00286.jpg,accident_sure,100.0,100.0
acc5(side_close)frames/frame_00160.jpg,accident_sure,100.0,100.0
acc1(above)_frames/frame_00094.jpg,accident_sure,100.0,100.0
acc5(side 2)_frames/frame_00102.jpg,accident_sure,100.0,100.0
acc7(sideways_close)_frames/frame_00272.jpg,accident_sure,100.0,100.0
acc6(sideways)_frames/frame_00259.jpg,accident_sure,100.0,100.0
acc7(sideways_close)_frames/frame_00234.jpg,accident_sure,100.0,100.0
acc2(sideways)_frames/frame_00054.jpg,accident_sure,100.0,100.0
acc3(above)_frames/frame_00044.jpg,no_accident,0.0,0.0
acc9(side)_frames/frame_00106.jpg,accident_sure,100.0,100.0
acc2(sideways)_frames/frame_00123.jpg,accident_sure,100.0,100.0
acc6(sideways)_frames/frame_00398.jpg,accident_sure,100.0,100.0
acc2(side 2)_frames/frame_00008.jpg,no_accident,0.0,0.0
acc4(front)_frames/frame_00177.jpg,accident_sure,100.0,100.0
acc4(above)_frames/frame_00152.jpg,accident_sure,100.0,100.0
acc6(sideways)_frames/frame_00210.jpg,accident_sure,100.0,100.0
acc6(above)_frames/frame_00069.jpg,accident_sure,100.0,100.0
acc3(sidefar)_frames/frame_00127.jpg,accident_sure,100.0,100.0
acc9(back)_frames/frame_00060.jpg,accident_sure,100.0,100.0
acc6(above)_frames/frame_00016.jpg,no_accident,0.0,0.0
acc4(side_closer)_frames/frame_00247.jpg,accident_sure,100.0,100.0
acc8(side_closer_behind)_frames/frame_00713.jpg,accident_sure,100.0,100.0
acc2(sideways 3)_frames/frame_00024.jpg,no_accident,0.0,0.0
acc6(sideways_close)_frames/frame_00340.jpg,accident_sure,100.0,100.0
acc5(side_close)frames/frame_00221.jpg,accident_sure,100.0,100.0
acc4(side close)_frames/frame_00130.jpg,accident_sure,100.0,100.0
acc3(side above)_frames/frame_00019.jpg,no_accident,0.0,0.0
acc4(front)_frames/frame_00106.jpg,accident_sure,100.0,100.0
acc6(sideways)_frames/frame_00046.jpg,no_accident,0.0,0.0
acc9(front)_frames/frame_00033.jpg,no_accident,0.0,0.0
acc4(side_closer)_frames/frame_00326.jpg,accident_sure,100.0,100.0
acc8(side_closer)_frames/frame_00578.jpg,accident_sure,100.0,100.0
acc5(side)_frames/frame_00123.jpg,accident_sure,100.0,100.0
acc6(sideways_close)_frames/frame_00397.jpg,accident_sure,100.0,100.0
acc2(above)_frames/frame_00081.jpg,accident_sure,100.0,100.0
acc2(sideways 3)_frames/frame_00059.jpg,accident_start,99.0,99.0
acc8(side_closer)_frames/frame_00416.jpg,no_accident,0.0,0.0
acc8(side_closer)_frames/frame_00444.jpg,accident_sure,100.0,100.0
acc3(front)_frames/frame_00132.jpg,accident_sure,100.0,100.0
acc8(side)_frames/frame_00206.jpg,accident_sure,100.0,100.0
acc1(above)_frames/frame_00032.jpg,accident_start,85.0,85.0
acc8(side_closer)_frames/frame_00415.jpg,no_accident,0.0,0.0
acc4(side close)_frames/frame_00137.jpg,accident_sure,100.0,100.0
acc6(sideways)_frames/frame_00094.jpg,accident_sure,100.0,100.0
acc7(sideways_close)_frames/frame_00216.jpg,accident_sure,100.0,100.0
acc5(side_close)frames/frame_00061.jpg,no_accident,0.0,0.0
acc5(above)_frames/frame_00118.jpg,accident_sure,100.0,100.0
acc2(above)_frames/frame_00035.jpg,accident_start,73.8,73.8
acc4(side_closer)_frames/frame_00306.jpg,accident_sure,100.0,100.0
acc5(above)_frames/frame_00127.jpg,accident_sure,100.0,100.0
acc5(side_close)frames/frame_00050.jpg,no_accident,0.0,0.0
acc9(side)_frames/frame_00147.jpg,accident_sure,100.0,100.0
acc9(front)_frames/frame_00067.jpg,accident_sure,100.0,100.0
acc5(side_close)frames/frame_00250.jpg,accident_sure,100.0,100.0
acc8(side_closer)_frames/frame_00484.jpg,accident_sure,100.0,100.0
acc2(side 2)_frames/frame_00054.jpg,accident_sure,100.0,100.0
acc3(above)_frames/frame_00062.jpg,accident_sure,100.0,100.0
acc6(sideways_close)_frames/frame_00377.jpg,accident_sure,100.0,100.0
acc6(above)_frames/frame_00222.jpg,accident_sure,100.0,100.0
acc2(sideways 2)_frames/frame_00051.jpg,accident_sure,100.0,100.0
acc7(sideways)_frames/frame_00281.jpg,accident_sure,100.0,100.0
acc3(front)_frames/frame_00044.jpg,no_accident,0.0,0.0
acc9(back)_frames/frame_00021.jpg,no_accident,0.0,0.0
acc6(sideways_close)_frames/frame_00264.jpg,accident_sure,100.0,100.0
acc5(side)_frames/frame_00247.jpg,accident_sure,100.0,100.0
acc3(side)_frames/frame_00177.jpg,accident_sure,100.0,100.0
acc2(sideways)_frames/frame_00020.jpg,accident_start,30.9,30.9
acc7(sideways_close)_frames/frame_00132.jpg,accident_sure,100.0,100.0
acc2(sideways 2)_frames/frame_00001.jpg,no_accident,0.0,0.0
acc8(side)_frames/frame_00289.jpg,accident_sure,100.0,100.0
acc3(sidefar)_frames/frame_00082.jpg,accident_sure,100.0,100.0
acc7(sideways_close)_frames/frame_00147.jpg,accident_sure,100.0,100.0
acc4(front)_frames/frame_00268.jpg,accident_sure,100.0,100.0
acc9(side2)_frames/frame_00143.jpg,accident_sure,100.0,100.0
acc1(above)_frames/frame_00021.jpg,accident_start,52.0,52.0
acc6(sideways)_frames/frame_00336.jpg,accident_sure,100.0,100.0
acc4(side_far)_frames/frame_00024.jpg,accident_start,1.0,1.0
acc9(front)_frames/frame_00004.jpg,no_accident,0.0,0.0
acc4(side_far)_frames/frame_00111.jpg,accident_sure,100.0,100.0
acc9(side2)_frames/frame_00040.jpg,no_accident,0.0,0.0
acc2(front)_frames/frame_00045.jpg,accident_sure,100.0,100.0
acc6(sideways)_frames/frame_00300.jpg,accident_sure,100.0,100.0
acc3(side)_frames/frame_00281.jpg,accident_sure,100.0,100.0
acc3(side)_frames/frame_00123.jpg,no_accident,0.0,0.0
acc5(side)_frames/frame_00223.jpg,accident_sure,100.0,100.0
acc3(side above)_frames/frame_00079.jpg,accident_sure,100.0,100.0
acc6(front)_frames/frame_00194.jpg,accident_sure,100.0,100.0
acc1(sideways)_frames/frame_00055.jpg,accident_sure,100.0,100.0
acc4(side close)_frames/frame_00067.jpg,accident_sure,100.0,100.0
acc8(side)_frames/frame_00389.jpg,accident_sure,100.0,100.0
acc6(above)_frames/frame_00044.jpg,accident_sure,100.0,100.0
acc8(side_closer_behind)_frames/frame_00811.jpg,accident_sure,100.0,100.0
acc6(above)_frames/frame_00111.jpg,accident_sure,100.0,100.0
acc6(front)_frames/frame_00072.jpg,accident_sure,100.0,100.0
acc6(sideways 2)_frames/frame_00197.jpg,accident_sure,100.0,100.0
acc8(side)_frames/frame_00281.jpg,accident_sure,100.0,100.0
acc2(above)_frames/frame_00001.jpg,no_accident,0.0,0.0
acc5(side_close)frames/frame_00125.jpg,accident_sure,100.0,100.0
acc9(side2)_frames/frame_00013.jpg,no_accident,0.0,0.0
acc4(side_closer)_frames/frame_00304.jpg,accident_sure,100.0,100.0
acc4(side close)_frames/frame_00110.jpg,accident_sure,100.0,100.0
acc6(sideways)_frames/frame_00317.jpg,accident_sure,100.0,100.0
acc2(sideways 2)_frames/frame_00078.jpg,accident_sure,100.0,100.0
acc3(sidefar)_frames/frame_00046.jpg,accident_sure,100.0,100.0
acc4(front)_frames/frame_00156.jpg,accident_sure,100.0,100.0
acc3(side above)_frames/frame_00087.jpg,accident_sure,100.0,100.0
acc4(side_closer)_frames/frame_00239.jpg,accident_sure,100.0,100.0
acc7(sideways)_frames/frame_00241.jpg,accident_sure,100.0,100.0
acc6(sideways_close)_frames/frame_00303.jpg,accident_sure,100.0,100.0
acc4(side_closer)_frames/frame_00299.jpg,accident_sure,100.0,100.0
acc3(front)_frames/frame_00163.jpg,accident_sure,100.0,100.0
acc9(front)_frames/frame_00009.jpg,no_accident,0.0,0.0
acc5(side_close)frames/frame_00137.jpg,accident_sure,100.0,100.0
acc9(side)_frames/frame_00090.jpg,accident_sure,100.0,100.0
acc3(side)_frames/frame_00250.jpg,accident_sure,100.0,100.0
acc4(side_far)_frames/frame_00009.jpg,no_accident,0.0,0.0
acc4(front)_frames/frame_00227.jpg,accident_sure,100.0,100.0
acc4(above)_frames/frame_00029.jpg,no_accident,0.0,0.0
acc8(side_closer_behind)_frames/frame_00828.jpg,accident_sure,100.0,100.0
acc5(above)_frames/frame_00123.jpg,accident_sure,100.0,100.0
acc2(above)_frames/frame_00042.jpg,accident_start,93.4,93.4
acc4(above)_frames/frame_00225.jpg,accident_sure,100.0,100.0
acc7(sideways_close)_frames/frame_00044.jpg,no_accident,0.0,0.0
acc6(sideways)_frames/frame_00254.jpg,accident_sure,100.0,100.0
"acc1(front,up)_frames/frame_00034.jpg",accident_sure,100.0,100.0
acc5(side 2)_frames/frame_00124.jpg,accident_sure,100.0,100.0
acc5(side)_frames/frame_00165.jpg,accident_sure,100.0,100.0
acc4(above)_frames/frame_00073.jpg,accident_sure,100.0,100.0
acc6(sideways)_frames/frame_00142.jpg,accident_sure,100.0,100.0
acc9(side2)_frames/frame_00065.jpg,accident_sure,100.0,100.0
acc4(above)_frames/frame_00177.jpg,accident_sure,100.0,100.0
acc7(sideways)_frames/frame_00003.jpg,no_accident,0.0,0.0
acc4(side_closer)_frames/frame_00206.jpg,accident_sure,100.0,100.0
acc6(sideways)_frames/frame_00229.jpg,accident_sure,100.0,100.0
acc9(side)_frames/frame_00075.jpg,accident_sure,100.0,100.0
acc4(front)_frames/frame_00200.jpg,accident_sure,100.0,100.0
acc6(sideways 2)_frames/frame_00027.jpg,no_accident,0.0,0.0
acc3(side above)_frames/frame_00127.jpg,accident_sure,100.0,100.0
acc4(side_far)_frames/frame_00008.jpg,no_accident,0.0,0.0
acc3(sidefar)_frames/frame_00017.jpg,accident_start,32.7,32.7
acc9(side)_frames/frame_00069.jpg,accident_sure,100.0,100.0
acc2(front)_frames/frame_00058.jpg,accident_sure,100.0,100.0
acc7(sideways_close)_frames/frame_00223.jpg,accident_sure,100.0,100.0
acc3(side)_frames/frame_00279.jpg,accident_sure,100.0,100.0
acc4(side_closer)_frames/frame_00266.jpg,accident_sure,100.0,100.0
acc9(back)_frames/frame_00000.jpg,no_accident,0.0,0.0
acc9(side)_frames/frame_00125.jpg,accident_sure,100.0,100.0
acc6(front)_frames/frame_00050.jpg,accident_start,28.0,28.0
acc6(sideways 2)_frames/frame_00217.jpg,accident_sure,100.0,100.0
acc3(side above)_frames/frame_00101.jpg,accident_sure,100.0,100.0
acc6(sideways)_frames/frame_00151.jpg,accident_sure,100.0,100.0
acc9(front)_frames/frame_00058.jpg,accident_start,86.8,86.8
acc8(side)_frames/frame_00241.jpg,accident_sure,100.0,100.0
acc8(side_closer)_frames/frame_00618.jpg,accident_sure,100.0,100.0
acc8(side)_frames/frame_00175.jpg,accident_sure,100.0,100.0
acc3(side)_frames/frame_00298.jpg,accident_sure,100.0,100.0
acc3(sidefar)_frames/frame_00040.jpg,accident_sure,100.0,100.0
acc8(side)_frames/frame_00143.jpg,no_accident,0.0,0.0
acc2(sideways 3)_frames/frame_00023.jpg,no_accident,0.0,0.0
acc2(above)_frames/frame_00078.jpg,accident_sure,100.0,100.0
acc8(side)_frames/frame_00346.jpg,accident_sure,100.0,100.0
acc3(side above)_frames/frame_00045.jpg,accident_sure,100.0,100.0
acc8(side_closer)_frames/frame_00600.jpg,accident_sure,100.0,100.0
acc6(sideways)_frames/frame_00137.jpg,accident_sure,100.0,100.0
acc7(sideways_close)_frames/frame_00197.jpg,accident_sure,100.0,100.0
acc9(side)_frames/frame_00072.jpg,accident_sure,100.0,100.0
acc2(side 2)_frames/frame_00030.jpg,accident_sure,100.0,100.0
acc6(above)_frames/frame_00198.jpg,accident_sure,100.0,100.0
acc8(side)_frames/frame_00259.jpg,accident_sure,100.0,100.0
acc3(side close)_frames/frame_00046.jpg,accident_sure,100.0,100.0
acc8(side)_frames/frame_00198.jpg,accident_sure,100.0,100.0
acc7(sideways_close)_frames/frame_00204.jpg,accident_sure,100.0,100.0
acc3(sidefar)_frames/frame_00035.jpg,accident_sure,100.0,100.0
acc7(sideways_close)_frames/frame_00217.jpg,accident_sure,100.0,100.0
acc8(side_closer_behind)_frames/frame_00794.jpg,accident_sure,100.0,100.0
acc4(front)_frames/frame_00099.jpg,accident_sure,100.0,100.0
acc2(side 2)_frames/frame_00028.jpg,accident_sure,100.0,100.0
acc8(side_closer)_frames/frame_00500.jpg,accident_sure,100.0,100.0
acc5(side_close)frames/frame_00116.jpg,accident_sure,100.0,100.0
acc4(front)_frames/frame_00117.jpg,accident_sure,100.0,100.0
acc4(side_closer)_frames/frame_00128.jpg,no_accident,0.0,0.0
acc8(side_closer)_frames/frame_00599.jpg,accident_sure,100.0,100.0
acc4(front)_frames/frame_00226.jpg,accident_sure,100.0,100.0
acc6(sideways)_frames/frame_00387.jpg,accident_sure,100.0,100.0
acc9(side2)_frames/frame_00044.jpg,accident_start,16.6,16.6
acc5(side_close)frames/frame_00254.jpg,accident_sure,100.0,100.0
acc9(side)_frames/frame_00158.jpg,accident_sure,100.0,100.0
acc6(sideways 2)_frames/frame_00092.jpg,accident_start,38.8,38.8
acc4(side_closer)_frames/frame_00293.jpg,accident_sure,100.0,100.0
acc7(sideways)_frames/frame_00027.jpg,no_accident,0.0,0.0
acc6(above)_frames/frame_00075.jpg,accident_sure,100.0,100.0
acc3(side above)_frames/frame_00030.jpg,accident_start,73.0,73.0
acc6(sideways_close)_frames/frame_00204.jpg,no_accident,0.0,0.0
acc8(side_closer_behind)_frames/frame_00736.jpg,accident_sure,100.0,100.0
acc6(sideways)_frames/frame_00145.jpg,accident_sure,100.0,100.0
acc6(sideways)_frames/frame_00102.jpg,accident_sure,100.0,100.0
acc8(side_closer)_frames/frame_00494.jpg,accident_sure,100.0,100.0
acc6(sideways)_frames/frame_00386.jpg,accident_sure,100.0,100.0
"acc1(front,up)_frames/frame_00003.jpg",no_accident,0.0,0.0
acc5(above)_frames/frame_00012.jpg,no_accident,0.0,0.0
acc6(front)_frames/frame_00107.jpg,accident_sure,100.0,100.0
acc6(front)_frames/frame_00109.jpg,accident_sure,100.0,100.0
acc6(sideways_close)_frames/frame_00161.jpg,no_accident,0.0,0.0
acc2(sideways 3)_frames/frame_00052.jpg,accident_start,79.0,79.0
acc5(side_close)frames/frame_00171.jpg,accident_sure,100.0,100.0
acc9(side2)_frames/frame_00094.jpg,accident_sure,100.0,100.0
acc9(side2)_frames/frame_00171.jpg,accident_sure,100.0,100.0
acc9(side)_frames/frame_00129.jpg,accident_sure,100.0,100.0
acc1(above)_frames/frame_00067.jpg,accident_sure,100.0,100.0
acc3(front)_frames/frame_00070.jpg,accident_sure,100.0,100.0
acc6(sideways)_frames/frame_00406.jpg,accident_sure,100.0,100.0
acc5(side_close)frames/frame_00130.jpg,accident_sure,100.0,100.0
acc2(sideways 2)_frames/frame_00038.jpg,accident_sure,100.0,100.0
acc4(side_closer)_frames/frame_00213.jpg,accident_sure,100.0,100.0
acc3(side)_frames/frame_00283.jpg,accident_sure,100.0,100.0
acc7(sideways)_frames/frame_00181.jpg,accident_sure,100.0,100.0
acc7(sideways)_frames/frame_00031.jpg,no_accident,0.0,0.0
acc6(sideways)_frames/frame_00380.jpg,accident_sure,100.0,100.0
acc4(above)_frames/frame_00248.jpg,accident_sure,100.0,100.0
acc8(side)_frames/frame_00321.jpg,accident_sure,100.0,100.0
acc8(side_closer_behind)_frames/frame_00671.jpg,no_accident,0.0,0.0
acc1(sideways)_frames/frame_00004.jpg,no_accident,0.0,0.0
acc7(sideways_close)_frames/frame_00256.jpg,accident_sure,100.0,100.0
acc7(sideways)_frames/frame_00202.jpg,accident_sure,100.0,100.0
acc1(sideways)_frames/frame_00013.jpg,no_accident,0.0,0.0
acc4(above)_frames/frame_00049.jpg,no_accident,0.0,0.0
acc4(front)_frames/frame_00169.jpg,accident_sure,100.0,100.0
acc9(back)_frames/frame_00009.jpg,no_accident,0.0,0.0
acc8(side)_frames/frame_00179.jpg,accident_sure,100.0,100.0
acc1(above)_frames/frame_00049.jpg,accident_sure,100.0,100.0
acc9(front)_frames/frame_00057.jpg,accident_start,80.2,80.2
acc3(sidefar)_frames/frame_00121.jpg,accident_sure,100.0,100.0
acc4(side close)_frames/frame_00134.jpg,accident_sure,100.0,100.0
acc5(above)_frames/frame_00056.jpg,accident_sure,100.0,100.0
acc9(front)_frames/frame_00032.jpg,no_accident,0.0,0.0
acc6(sideways)_frames/frame_00214.jpg,accident_sure,100.0,100.0
acc5(side)_frames/frame_00160.jpg,accident_sure,100.0,100.0
acc4(above)_frames/frame_00239.jpg,accident_sure,100.0,100.0
acc5(side 2)_frames/frame_00028.jpg,accident_sure,100.0,100.0
acc5(side 2)_frames/frame_00094.jpg,accident_sure,100.0,100.0
acc8(side_closer)_frames/frame_00486.jpg,accident_sure,100.0,100.0
"acc1(front,up)_frames/frame_00018.jpg",accident_sure,100.0,100.0
acc6(sideways 2)_frames/frame_00142.jpg,accident_sure,100.0,100.0
acc2(sideways)_frames/frame_00050.jpg,accident_sure,100.0,100.0
acc2(sideways)_frames/frame_00012.jpg,accident_start,12.5,12.5
acc6(sideways)_frames/frame_00096.jpg,accident_sure,100.0,100.0
acc1(sideways)_frames/frame_00019.jpg,no_accident,0.0,0.0
acc4(side close)_frames/frame_00126.jpg,accident_sure,100.0,100.0
acc3(above)_frames/frame_00022.jpg,no_accident,0.0,0.0
acc6(sideways 2)_frames/frame_00112.jpg,accident_sure,100.0,100.0
acc4(side close)_frames/frame_00052.jpg,accident_start,85.0,85.0
acc7(sideways)_frames/frame_00063.jpg,accident_sure,100.0,100.0
acc2(above)_frames/frame_00021.jpg,accident_start,34.6,34.6
acc6(sideways_close)_frames/frame_00363.jpg,accident_sure,100.0,100.0
acc4(front)_frames/frame_00103.jpg,accident_sure,100.0,100.0
acc6(above)_frames/frame_00093.jpg,accident_sure,100.0,100.0
acc8(side)_frames/frame_00200.jpg,accident_sure,100.0,100.0
acc2(sideways)_frames/frame_00085.jpg,accident_sure,100.0,100.0
acc9(side)_frames/frame_00159.jpg,accident_sure,100.0,100.0
acc6(sideways)_frames/frame_00055.jpg,no_accident,0.0,0.0
acc8(side)_frames/frame_00325.jpg,accident_sure,100.0,100.0
acc6(sideways)_frames/frame_00130.jpg,accident_sure,100.0,100.0
acc6(above)_frames/frame_00006.jpg,no_accident,0.0,0.0
acc7(sideways_close)_frames/frame_00058.jpg,no_accident,0.0,0.0
acc7(sideways)_frames/frame_00229.jpg,accident_sure,100.0,100.0
acc4(front)_frames/frame_00243.jpg,accident_sure,100.0,100.0
acc6(sideways)_frames/frame_00194.jpg,accident_sure,100.0,100.0
acc6(sideways 2)_frames/frame_00125.jpg,accident_sure,100.0,100.0
acc8(side)_frames/frame_00280.jpg,accident_sure,100.0,100.0
acc9(side2)_frames/frame_00055.jpg,accident_start,73.8,73.8
acc3(side above)_frames/frame_00134.jpg,accident_sure,100.0,100.0
acc4(front)_frames/frame_00168.jpg,accident_sure,100.0,100.0
acc9(side)_frames/frame_00020.jpg,no_accident,0.0,0.0
acc3(side)_frames/frame_00202.jpg,accident_sure,100.0,100.0
acc2(sideways 2)_frames/frame_00081.jpg,accident_sure,100.0,100.0
acc3(side)_frames/frame_00269.jpg,accident_sure,100.0,100.0
acc6(sideways)_frames/frame_00005.jpg,no_accident,0.0,0.0
acc4(side_closer)_frames/frame_00181.jpg,accident_sure,100.0,100.0
acc8(side_closer_behind)_frames/frame_00722.jpg,accident_sure,100.0,100.0
acc3(sidefar)_frames/frame_00085.jpg,accident_sure,100.0,100.0
acc4(above)_frames/frame_00184.jpg,accident_sure,100.0,100.0
acc7(sideways)_frames/frame_00023.jpg,no_accident,0.0,0.0
acc2(side 2)_frames/frame_00063.jpg,accident_sure,100.0,100.0
acc4(side_closer)_frames/frame_00182.jpg,accident_sure,100.0,100.0
acc4(front)_frames/frame_00080.jpg,accident_sure,100.0,100.0
acc2(sideways 3)_frames/frame_00004.jpg,no_accident,0.0,0.0
acc3(front)_frames/frame_00059.jpg,accident_start,81.1,81.1
acc3(front)_frames/frame_00039.jpg,no_accident,0.0,0.0
acc3(front)_frames/frame_00202.jpg,accident_sure,100.0,100.0
acc5(above)_frames/frame_00097.jpg,accident_sure,100.0,100.0
acc9(side)_frames/frame_00026.jpg,no_accident,0.0,0.0
acc7_frames/frame_00030.jpg,accident_sure,100.0,100.0
acc9(front)_frames/frame_00148.jpg,accident_sure,100.0,100.0
acc4(side_closer)_frames/frame_00124.jpg,no_accident,0.0,0.0
acc6(sideways_close)_frames/frame_00410.jpg,accident_sure,100.0,100.0
